Time;Config;01 numAgents;02 totalFemaleAgents;03 totalMaleAgents;04 % FemaleAgents;05 % MaleAgents;06 numChildren;07 numActivePopulation;08 numOlds;09 % Olds;10 meanAge;11 MEAN SIMILARITY COUPLE;12 MEAN FRIENDSHIP (HERS) COUPLE;13 numAliveAdultsMarried;14 % AliveAdultsMarried;15 % AliveAdultsSingle;16 numCouples now;17 numMothersHadChildren (during simulation);18 numChildrenHadByAliveMothers (in simulation);19 meanNumChildrenPerMother (in simulation);20 meanIdeology;21 meanIdeologyLeft;22 % IdeologyLeft;23 meanIdeologyRight;24 % IdeologyRight;25 meanIdeologyCentre;26 % IdeologyCentre;27 meanIdeologyNoAnswer;28 % IdeologyNoAnswer;29 meanEducation;30 meanEconomy (StatusR);31 % religClassifECL;32 % religClassifLOW;33 % religClassifALT;34 % religClassifNON;35 meanAbortToleranceNo99;36 meanDivorceToleranceNo99;37 meanEuthaToleranceNo99;38 meanHomosexToleranceNo99;39 meanProsToleranceNo99;40 meanSuicToleranceNo99;41 meanChurchAttendance;42 populationGrowthWed May 07 00:36:24 BST 2008;PhB=100,Fuzzy S0:F0,FrsProb:1.0E-4:0.4,SimLims:2.5:1.1,Eq:11111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0Wed May 07 00:52:42 BST 2008;PhB=100,Fuzzy S0:F0,FrsProb:1.0E-4:0.4,SimLims:2.5:1.1,Eq:11111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0Wed May 07 00:59:29 BST 2008;PhB=100,Fuzzy S0:F0,FrsProb:1.0E-4:0.4,SimLims:2.5:1.1,Eq:11111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0Wed May 07 01:13:27 BST 2008;PhB=100,Fuzzy S0:F0,FrsProb:1.0E-4:0.4,SimLims:2.5:1.1,Eq:10111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 02:35:53 BST 2008;PhB=100,Fuzzy S0:F0,FrsProb:0.0:0.01,SimLims:1.75:0.7,Eq:10111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 02:41:00 BST 2008;PhB=100,Fuzzy S0:F0,FrsProb:0.0:0.0010,SimLims:1.25:0.5,Eq:10111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 02:48:01 BST 2008;PhB=100,Fuzzy S1:F1,FrsProb:0.0:0.0010,SimLims:1.25:0.5,Eq:10111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 02:54:28 BST 2008;PhB=100,Fuzzy S0:F1,FrsProb:0.0:0.0010,SimLims:1.25:0.5,Eq:10111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 03:00:43 BST 2008;PhB=100,Fuzzy S0:F1,FrsProb:0.0:0.0010,SimLims:1.25:0.5,Eq:10111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 03:18:25 BST 2008;PhB=100,Fuzzy S0:F1,FrsProb:0.0:0.0010,SimLims:1.75:0.7,Eq:11111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 03:37:32 BST 2008;PhB=100,Fuzzy S0:F1,FrsProb:1.0E-4:0.4,SimLims:2.5:1.1,Eq:11111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 03:41:43 BST 2008;PhB=100,Fuzzy S0:F1,FrsProb:1.0E-4:0.4,SimLims:2.5:1.1,Eq:11111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 03:45:28 BST 2008;PhB=100,Fuzzy S0:F1,FrsProb:1.0E-4:0.4,SimLims:2.5:1.1,Eq:10111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 03:56:33 BST 2008;PhB=100,Fuzzy S0:F1,FrsProb:5.0E-4:0.4,SimLims:2.5:0.95,Eq:10111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 04:01:47 BST 2008;PhB=100,Fuzzy S0:F1,FrsProb:5.0E-4:0.4,SimLims:2.5:0.95,Eq:10111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 04:22:44 BST 2008;PhB=100,Fuzzy S1:F1,FrsProb:5.0E-4:0.4,SimLims:2.5:0.95,Eq:10111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 12:33:57 BST 2008;PhB=100,Fuzzy S0:F1,FrsProb:0.0010:0.4,SimLims:2.5:0.95,Eq:10111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 12:45:49 BST 2008;PhB=100,Fuzzy S1:F1,FrsProb:0.0010:0.4,SimLims:2.5:0.95,Eq:10111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 13:00:04 BST 2008;PhB=100,Fuzzy S1:F1,FrsProb:0.0010:0.4,SimLims:2.5:0.95,Eq:10111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 13:07:37 BST 2008;PhB=100,Fuzzy S0:F1,FrsProb:0.0010:0.4,SimLims:2.5:0.95,Eq:10111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 13:17:35 BST 2008;PhB=100,Fuzzy S0:F1,FrsProb:0.0010:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 13:28:16 BST 2008;PhB=100,Fuzzy S1:F1,FrsProb:0.0010:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 13:40:19 BST 2008;PhB=100,Fuzzy S1:F1,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
Wed May 07 13:52:27 BST 2008;PhB=100,Fuzzy S0:F1,FrsProb:0.0050:0.4,SimLims:2.5:0.95,Eq:11111,EVS-3000;3019.0;1184.0;1119.0;51.41;48.59;716;1962;341;14.81;44.51;0.0;0.0;0;0.0;100.0;0.0;0;0.0;0.0;4.85;3.03;29.48;7.09;22.71;5.0;17.76;5.5;30.05;16.5;0.03;32.52;22.45;14.11;30.92;2.89;4.79;3.18;2.9;2.55;2.26;3.93;0.0
